"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"37","North Carolina","37161960501","Rutherford County, NC - 37161960501","2020","22.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960502","Rutherford County, NC - 37161960502","2020","14.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960502","Rutherford County, NC - 37161960502","2020","33.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960503","Rutherford County, NC - 37161960503","2020","19.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960503","Rutherford County, NC - 37161960503","2020","47.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960600","Rutherford County, NC - 37161960600","2020","28.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960600","Rutherford County, NC - 37161960600","2020","72.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960700","Rutherford County, NC - 37161960700","2020","31.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960700","Rutherford County, NC - 37161960700","2020","64.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960800","Rutherford County, NC - 37161960800","2020","22.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960800","Rutherford County, NC - 37161960800","2020","50.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161960900","Rutherford County, NC - 37161960900","2020","0.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161960900","Rutherford County, NC - 37161960900","2020","6.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161961001","Rutherford County, NC - 37161961001","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161961001","Rutherford County, NC - 37161961001","2020","2.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161961002","Rutherford County, NC - 37161961002","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161961002","Rutherford County, NC - 37161961002","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161961102","Rutherford County, NC - 37161961102","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161961102","Rutherford County, NC - 37161961102","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161961103","Rutherford County, NC - 37161961103","2020","12.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161961103","Rutherford County, NC - 37161961103","2020","46.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161961104","Rutherford County, NC - 37161961104","2020","8.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161961104","Rutherford County, NC - 37161961104","2020","22.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37161961200","Rutherford County, NC - 37161961200","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37161961200","Rutherford County, NC - 37161961200","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970101","Sampson County, NC - 37163970101","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970101","Sampson County, NC - 37163970101","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970102","Sampson County, NC - 37163970102","2020","0.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970102","Sampson County, NC - 37163970102","2020","1.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970201","Sampson County, NC - 37163970201","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970201","Sampson County, NC - 37163970201","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970202","Sampson County, NC - 37163970202","2020","1.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970202","Sampson County, NC - 37163970202","2020","3.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970302","Sampson County, NC - 37163970302","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970302","Sampson County, NC - 37163970302","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970303","Sampson County, NC - 37163970303","2020","0.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970303","Sampson County, NC - 37163970303","2020","2.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970304","Sampson County, NC - 37163970304","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970304","Sampson County, NC - 37163970304","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970401","Sampson County, NC - 37163970401","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970401","Sampson County, NC - 37163970401","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970402","Sampson County, NC - 37163970402","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970402","Sampson County, NC - 37163970402","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970501","Sampson County, NC - 37163970501","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970501","Sampson County, NC - 37163970501","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970502","Sampson County, NC - 37163970502","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970502","Sampson County, NC - 37163970502","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970600","Sampson County, NC - 37163970600","2020","13.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970600","Sampson County, NC - 37163970600","2020","27.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970701","Sampson County, NC - 37163970701","2020","20.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970701","Sampson County, NC - 37163970701","2020","67.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970702","Sampson County, NC - 37163970702","2020","1.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970702","Sampson County, NC - 37163970702","2020","4.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970801","Sampson County, NC - 37163970801","2020","31.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970801","Sampson County, NC - 37163970801","2020","67.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970802","Sampson County, NC - 37163970802","2020","0.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970802","Sampson County, NC - 37163970802","2020","0.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163970900","Sampson County, NC - 37163970900","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163970900","Sampson County, NC - 37163970900","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163971001","Sampson County, NC - 37163971001","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163971001","Sampson County, NC - 37163971001","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163971002","Sampson County, NC - 37163971002","2020","4.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163971002","Sampson County, NC - 37163971002","2020","9.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37163971003","Sampson County, NC - 37163971003","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37163971003","Sampson County, NC - 37163971003","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37165010101","Scotland County, NC - 37165010101","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37165010101","Scotland County, NC - 37165010101","2020","6.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37165010102","Scotland County, NC - 37165010102","2020","27.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37165010102","Scotland County, NC - 37165010102","2020","52.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37165010200","Scotland County, NC - 37165010200","2020","12.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37165010200","Scotland County, NC - 37165010200","2020","38.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37165010300","Scotland County, NC - 37165010300","2020","3.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37165010300","Scotland County, NC - 37165010300","2020","20.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37165010400","Scotland County, NC - 37165010400","2020","0.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37165010400","Scotland County, NC - 37165010400","2020","1.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37165010501","Scotland County, NC - 37165010501","2020","0.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37165010501","Scotland County, NC - 37165010501","2020","3.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37165010502","Scotland County, NC - 37165010502","2020","16.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37165010502","Scotland County, NC - 37165010502","2020","31.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37165010601","Scotland County, NC - 37165010601","2020","20.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37165010601","Scotland County, NC - 37165010601","2020","33.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37165010602","Scotland County, NC - 37165010602","2020","52.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37165010602","Scotland County, NC - 37165010602","2020","66.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167930101","Stanly County, NC - 37167930101","2020","4.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167930101","Stanly County, NC - 37167930101","2020","11.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167930102","Stanly County, NC - 37167930102","2020","10.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167930102","Stanly County, NC - 37167930102","2020","30.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167930200","Stanly County, NC - 37167930200","2020","43.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167930200","Stanly County, NC - 37167930200","2020","58.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167930300","Stanly County, NC - 37167930300","2020","24.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167930300","Stanly County, NC - 37167930300","2020","70.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167930500","Stanly County, NC - 37167930500","2020","9.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167930500","Stanly County, NC - 37167930500","2020","23.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167930700","Stanly County, NC - 37167930700","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167930700","Stanly County, NC - 37167930700","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167930801","Stanly County, NC - 37167930801","2020","8.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167930801","Stanly County, NC - 37167930801","2020","23.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167930802","Stanly County, NC - 37167930802","2020","5.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167930802","Stanly County, NC - 37167930802","2020","15.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167930901","Stanly County, NC - 37167930901","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167930901","Stanly County, NC - 37167930901","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167930902","Stanly County, NC - 37167930902","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167930902","Stanly County, NC - 37167930902","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167931001","Stanly County, NC - 37167931001","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167931001","Stanly County, NC - 37167931001","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167931002","Stanly County, NC - 37167931002","2020","9.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167931002","Stanly County, NC - 37167931002","2020","20.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167931101","Stanly County, NC - 37167931101","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167931101","Stanly County, NC - 37167931101","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167931102","Stanly County, NC - 37167931102","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167931102","Stanly County, NC - 37167931102","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167931202","Stanly County, NC - 37167931202","2020","20.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167931202","Stanly County, NC - 37167931202","2020","35.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167931203","Stanly County, NC - 37167931203","2020","91.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167931203","Stanly County, NC - 37167931203","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37167931204","Stanly County, NC - 37167931204","2020","71.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37167931204","Stanly County, NC - 37167931204","2020","99.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37169070101","Stokes County, NC - 37169070101","2020","0.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37169070101","Stokes County, NC - 37169070101","2020","2.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37169070102","Stokes County, NC - 37169070102","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37169070102","Stokes County, NC - 37169070102","2020","0.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37169070200","Stokes County, NC - 37169070200","2020","31.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37169070200","Stokes County, NC - 37169070200","2020","42.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37169070301","Stokes County, NC - 37169070301","2020","0.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37169070301","Stokes County, NC - 37169070301","2020","2.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37169070302","Stokes County, NC - 37169070302","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37169070302","Stokes County, NC - 37169070302","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37169070400","Stokes County, NC - 37169070400","2020","4.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37169070400","Stokes County, NC - 37169070400","2020","12.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37169070503","Stokes County, NC - 37169070503","2020","7.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37169070503","Stokes County, NC - 37169070503","2020","26.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37169070504","Stokes County, NC - 37169070504","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37169070504","Stokes County, NC - 37169070504","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37169070505","Stokes County, NC - 37169070505","2020","13.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37169070505","Stokes County, NC - 37169070505","2020","22.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37169070506","Stokes County, NC - 37169070506","2020","46.5%","",,"Distance to Parks: 1/2 Mile"
